date,post_id,periods,amount
2020/11/23,A,26,868
2020/11/23,A,27,893
2020/11/23,A,28,1035
2020/11/23,A,29,1310
2020/11/23,A,30,1367
2020/11/23,A,31,1438
2020/11/23,A,32,1443
2020/11/23,A,33,1312
2020/11/23,A,34,980
2020/11/23,A,35,392
2020/11/23,A,36,57
2020/11/23,A,37,0
2020/11/23,A,38,0
2020/11/23,A,39,0
2020/11/23,A,40,0
2020/11/23,A,41,0
2020/11/23,A,42,0
2020/11/23,A,43,0
2020/11/23,A,44,0
2020/11/23,A,45,0
2020/11/23,A,46,0
2020/11/23,A,47,0
2020/11/23,A,48,0
2020/11/23,B,1,0
2020/11/23,B,2,0
2020/11/23,B,3,0
2020/11/23,B,4,0
2020/11/23,B,5,0
2020/11/23,B,6,0
2020/11/23,B,7,0
2020/11/23,B,8,0
2020/11/23,B,9,0
2020/11/23,B,10,0
2020/11/23,B,11,0
2020/11/23,B,12,0
2020/11/23,B,13,1
2020/11/23,B,14,1
2020/11/23,B,15,0
2020/11/23,B,16,1
2020/11/23,B,17,7
2020/11/23,B,18,35
2020/11/23,B,19,78
2020/11/23,B,20,141
2020/11/23,B,21,183
2020/11/23,B,22,185
2020/11/23,B,23,208
2020/11/23,B,24,185
2020/11/23,B,25,94
2020/11/23,B,26,60
2020/11/23,B,27,65
2020/11/23,B,28,151
2020/11/23,B,29,238
2020/11/23,B,30,242
2020/11/23,B,31,251
2020/11/23,B,32,272
2020/11/23,B,33,270
2020/11/23,B,34,254
2020/11/23,B,35,187
2020/11/23,B,36,83
2020/11/23,B,37,30
2020/11/23,B,38,13
2020/11/23,B,39,4
2020/11/23,B,40,3
2020/11/23,B,41,4
2020/11/23,B,42,4
2020/11/23,B,43,3
2020/11/23,B,44,0
2020/11/23,B,45,0
2020/11/23,B,46,0
2020/11/23,B,47,0
2020/11/23,B,48,0
2020/11/24,A,1,0
2020/11/24,A,2,0
2020/11/24,A,3,0
2020/11/24,A,4,0
2020/11/24,A,5,0
2020/11/24,A,6,0
2020/11/24,A,7,0
2020/11/24,A,8,0
2020/11/24,A,9,0
2020/11/24,A,10,0
2020/11/24,A,11,0
2020/11/24,A,12,0
2020/11/24,A,13,0
2020/11/24,A,14,0
2020/11/24,A,15,0
2020/11/24,A,16,0
2020/11/24,A,17,0
2020/11/24,A,18,160
2020/11/24,A,19,943
2020/11/24,A,20,1218
2020/11/24,A,21,1388
2020/11/24,A,22,1517
2020/11/24,A,23,1384
2020/11/24,A,24,1122
2020/11/24,A,25,900
2020/11/24,A,26,832
2020/11/24,A,27,851
2020/11/24,A,28,1002
2020/11/24,A,29,1212
2020/11/24,A,30,1348
2020/11/24,A,31,1414
2020/11/24,A,32,1347
2020/11/24,A,33,1215
2020/11/24,A,34,973
2020/11/24,A,35,388
2020/11/24,A,36,57
2020/11/24,A,37,0
2020/11/24,A,38,0
2020/11/24,A,39,0
2020/11/24,A,40,0
2020/11/24,A,41,0
2020/11/24,A,42,0
2020/11/24,A,43,0
2020/11/24,A,44,0
2020/11/24,A,45,0
2020/11/24,A,46,0
2020/11/24,A,47,0
2020/11/24,A,48,0
2020/11/24,B,1,0
2020/11/24,B,2,0
2020/11/24,B,3,0
2020/11/24,B,4,0
2020/11/24,B,5,0
2020/11/24,B,6,0
2020/11/24,B,7,0
2020/11/24,B,8,0
2020/11/24,B,9,0
2020/11/24,B,10,0
2020/11/24,B,11,0
2020/11/24,B,12,0
2020/11/24,B,13,1
2020/11/24,B,14,0
2020/11/24,B,15,2
2020/11/24,B,16,4
2020/11/24,B,17,11
2020/11/24,B,18,45
2020/11/24,B,19,89
2020/11/24,B,20,155
2020/11/24,B,21,186
2020/11/24,B,22,188
2020/11/24,B,23,207
2020/11/24,B,24,183
2020/11/24,B,25,94
2020/11/24,B,26,69
2020/11/24,B,27,71
2020/11/24,B,28,154
2020/11/24,B,29,233
2020/11/24,B,30,247
2020/11/24,B,31,270
2020/11/24,B,32,293
2020/11/24,B,33,289
2020/11/24,B,34,261
2020/11/24,B,35,193
2020/11/24,B,36,81
2020/11/24,B,37,33
2020/11/24,B,38,13
2020/11/24,B,39,2
2020/11/24,B,40,0
2020/11/24,B,41,0
2020/11/24,B,42,0
2020/11/24,B,43,0
2020/11/24,B,44,0
2020/11/24,B,45,0
2020/11/24,B,46,0
2020/11/24,B,47,0
2020/11/24,B,48,0
2020/11/25,A,1,0
2020/11/25,A,2,0
2020/11/25,A,3,0
2020/11/25,A,4,0
2020/11/25,A,5,0
2020/11/25,A,6,0
2020/11/25,A,7,0
2020/11/25,A,8,0
2020/11/25,A,9,0
2020/11/25,A,10,0
2020/11/25,A,11,0
2020/11/25,A,12,0
2020/11/25,A,13,0
2020/11/25,A,14,0
2020/11/25,A,15,1
2020/11/25,A,16,0
2020/11/25,A,17,0
2020/11/25,A,18,162
2020/11/25,A,19,924
2020/11/25,A,20,1198
2020/11/25,A,21,1331
2020/11/25,A,22,1428
2020/11/25,A,23,1299
2020/11/25,A,24,1096
2020/11/25,A,25,866
2020/11/25,A,26,793
2020/11/25,A,27,820
2020/11/25,A,28,939
2020/11/25,A,29,1144
2020/11/25,A,30,1293
2020/11/25,A,31,1371
2020/11/25,A,32,1329
2020/11/25,A,33,1232
2020/11/25,A,34,901
2020/11/25,A,35,354
2020/11/25,A,36,60
2020/11/25,A,37,0
2020/11/25,A,38,0
2020/11/25,A,39,0
2020/11/25,A,40,0
2020/11/25,A,41,0
2020/11/25,A,42,0
2020/11/25,A,43,0
2020/11/25,A,44,0
2020/11/25,A,45,0
2020/11/25,A,46,0
2020/11/25,A,47,0
2020/11/25,A,48,0
2020/11/25,B,1,0
2020/11/25,B,2,0
2020/11/25,B,3,0
2020/11/25,B,4,0
2020/11/25,B,5,0
2020/11/25,B,6,0
2020/11/25,B,7,0
2020/11/25,B,8,0
2020/11/25,B,9,0
2020/11/25,B,10,0
2020/11/25,B,11,0
2020/11/25,B,12,0
2020/11/25,B,13,1
2020/11/25,B,14,2
2020/11/25,B,15,2
2020/11/25,B,16,5
2020/11/25,B,17,9
2020/11/25,B,18,52
2020/11/25,B,19,97
2020/11/25,B,20,171
2020/11/25,B,21,186
2020/11/25,B,22,192
2020/11/25,B,23,216
2020/11/25,B,24,187
2020/11/25,B,25,114
2020/11/25,B,26,83
2020/11/25,B,27,87
2020/11/25,B,28,168
2020/11/25,B,29,243
2020/11/25,B,30,267
2020/11/25,B,31,280
2020/11/25,B,32,288
2020/11/25,B,33,284
2020/11/25,B,34,272
2020/11/25,B,35,201
2020/11/25,B,36,100
2020/11/25,B,37,42
2020/11/25,B,38,16
2020/11/25,B,39,2
2020/11/25,B,40,1
2020/11/25,B,41,1
2020/11/25,B,42,0
2020/11/25,B,43,0
2020/11/25,B,44,0
2020/11/25,B,45,0
2020/11/25,B,46,0
2020/11/25,B,47,0
2020/11/25,B,48,0
2020/11/26,A,1,0
2020/11/26,A,2,0
2020/11/26,A,3,0
2020/11/26,A,4,0
2020/11/26,A,5,0
2020/11/26,A,6,0
2020/11/26,A,7,0
2020/11/26,A,8,0
2020/11/26,A,9,0
2020/11/26,A,10,0
2020/11/26,A,11,0
2020/11/26,A,12,0
2020/11/26,A,13,0
2020/11/26,A,14,0
2020/11/26,A,15,0
2020/11/26,A,16,0
2020/11/26,A,17,0
2020/11/26,A,18,135
2020/11/26,A,19,911
2020/11/26,A,20,1227
2020/11/26,A,21,1352
2020/11/26,A,22,1414
2020/11/26,A,23,1318
2020/11/26,A,24,1129
2020/11/26,A,25,888
2020/11/26,A,26,838
2020/11/26,A,27,864
2020/11/26,A,28,966
2020/11/26,A,29,1174
2020/11/26,A,30,1313
2020/11/26,A,31,1389
2020/11/26,A,32,1301
2020/11/26,A,33,1247
2020/11/26,A,34,957
2020/11/26,A,35,370
2020/11/26,A,36,66
2020/11/26,A,37,0
2020/11/26,A,38,0
2020/11/26,A,39,0
2020/11/26,A,40,0
2020/11/26,A,41,0
2020/11/26,A,42,0
2020/11/26,A,43,0
2020/11/26,A,44,0
2020/11/26,A,45,0
2020/11/26,A,46,0
2020/11/26,A,47,0
2020/11/26,A,48,0
2020/11/26,B,1,0
2020/11/26,B,2,0
2020/11/26,B,3,0
2020/11/26,B,4,0
2020/11/26,B,5,0
2020/11/26,B,6,0
2020/11/26,B,7,0
2020/11/26,B,8,0
2020/11/26,B,9,0
2020/11/26,B,10,0
2020/11/26,B,11,0
2020/11/26,B,12,0
2020/11/26,B,13,2
2020/11/26,B,14,0
2020/11/26,B,15,1
2020/11/26,B,16,3
2020/11/26,B,17,7
2020/11/26,B,18,46
2020/11/26,B,19,93
2020/11/26,B,20,157
2020/11/26,B,21,190
2020/11/26,B,22,196
2020/11/26,B,23,217
2020/11/26,B,24,183
2020/11/26,B,25,107
2020/11/26,B,26,72
2020/11/26,B,27,77
2020/11/26,B,28,152
2020/11/26,B,29,232
2020/11/26,B,30,246
2020/11/26,B,31,266
2020/11/26,B,32,283
2020/11/26,B,33,279
2020/11/26,B,34,269
2020/11/26,B,35,228
2020/11/26,B,36,110
2020/11/26,B,37,41
2020/11/26,B,38,15
2020/11/26,B,39,4
2020/11/26,B,40,2
2020/11/26,B,41,1
2020/11/26,B,42,1
2020/11/26,B,43,1
2020/11/26,B,44,1
2020/11/26,B,45,0
2020/11/26,B,46,0
2020/11/26,B,47,0
2020/11/26,B,48,0
2020/11/27,A,1,0
2020/11/27,A,2,0
2020/11/27,A,3,0
2020/11/27,A,4,0
2020/11/27,A,5,0
2020/11/27,A,6,0
2020/11/27,A,7,0
2020/11/27,A,8,0
2020/11/27,A,9,0
2020/11/27,A,10,0
2020/11/27,A,11,0
2020/11/27,A,12,0
2020/11/27,A,13,0
2020/11/27,A,14,0
2020/11/27,A,15,0
2020/11/27,A,16,0
2020/11/27,A,17,0
2020/11/27,A,18,154
2020/11/27,A,19,924
2020/11/27,A,20,1296
2020/11/27,A,21,1463
2020/11/27,A,22,1532
2020/11/27,A,23,1431
2020/11/27,A,24,1239
2020/11/27,A,25,1001
2020/11/27,A,26,918
2020/11/27,A,27,975
2020/11/27,A,28,1066
2020/11/27,A,29,1352
2020/11/27,A,30,1500
2020/11/27,A,31,1525
2020/11/27,A,32,1482
2020/11/27,A,33,1397
2020/11/27,A,34,1053
2020/11/27,A,35,438
2020/11/27,A,36,84
2020/11/27,A,37,0
2020/11/27,A,38,0
2020/11/27,A,39,0
2020/11/27,A,40,0
2020/11/27,A,41,0
2020/11/27,A,42,0
2020/11/27,A,43,0
2020/11/27,A,44,0
2020/11/27,A,45,0
2020/11/27,A,46,0
2020/11/27,A,47,0
2020/11/27,A,48,0
2020/11/27,B,1,0
2020/11/27,B,2,0
2020/11/27,B,3,0
2020/11/27,B,4,0
2020/11/27,B,5,0
2020/11/27,B,6,0
2020/11/27,B,7,0
2020/11/27,B,8,0
2020/11/27,B,9,0
2020/11/27,B,10,0
2020/11/27,B,11,0
2020/11/27,B,12,1
2020/11/27,B,13,4
2020/11/27,B,14,2
2020/11/27,B,15,1
2020/11/27,B,16,4
2020/11/27,B,17,8
2020/11/27,B,18,48
2020/11/27,B,19,103
2020/11/27,B,20,160
2020/11/27,B,21,207
2020/11/27,B,22,221
2020/11/27,B,23,240
2020/11/27,B,24,209
2020/11/27,B,25,124
2020/11/27,B,26,84
2020/11/27,B,27,85
2020/11/27,B,28,166
2020/11/27,B,29,246
2020/11/27,B,30,269
2020/11/27,B,31,280
2020/11/27,B,32,297
2020/11/27,B,33,295
2020/11/27,B,34,309
2020/11/27,B,35,276
2020/11/27,B,36,144
2020/11/27,B,37,38
2020/11/27,B,38,13
2020/11/27,B,39,4
2020/11/27,B,40,1
2020/11/27,B,41,1
2020/11/27,B,42,0
2020/11/27,B,43,0
2020/11/27,B,44,0
2020/11/27,B,45,0
2020/11/27,B,46,0
2020/11/27,B,47,0
2020/11/27,B,48,0
2020/11/28,A,1,0
2020/11/28,A,2,0
2020/11/28,A,3,0
2020/11/28,A,4,0
2020/11/28,A,5,0
2020/11/28,A,6,0
2020/11/28,A,7,0
2020/11/28,A,8,0
2020/11/28,A,9,0
2020/11/28,A,10,0
2020/11/28,A,11,0
2020/11/28,A,12,0
2020/11/28,A,13,0
2020/11/28,A,14,0
2020/11/28,A,15,0
2020/11/28,A,16,0
2020/11/28,A,17,0
2020/11/28,A,18,51
2020/11/28,A,19,340
2020/11/28,A,20,506
2020/11/28,A,21,605
2020/11/28,A,22,699
2020/11/28,A,23,696
2020/11/28,A,24,597
2020/11/28,A,25,473
2020/11/28,A,26,434
2020/11/28,A,27,447
2020/11/28,A,28,507
2020/11/28,A,29,622
2020/11/28,A,30,699
2020/11/28,A,31,695
2020/11/28,A,32,649
2020/11/28,A,33,475
2020/11/28,A,34,312
2020/11/28,A,35,86
2020/11/28,A,36,7
2020/11/28,A,37,0
2020/11/28,A,38,0
2020/11/28,A,39,0
2020/11/28,A,40,0
2020/11/28,A,41,0
2020/11/28,A,42,0
2020/11/28,A,43,0
2020/11/28,A,44,0
2020/11/28,A,45,0
2020/11/28,A,46,0
2020/11/28,A,47,0
2020/11/28,A,48,0
2020/11/28,B,1,0
2020/11/28,B,2,0
2020/11/28,B,3,0
2020/11/28,B,4,0
2020/11/28,B,5,0
2020/11/28,B,6,0
2020/11/28,B,7,0
2020/11/28,B,8,0
2020/11/28,B,9,0
2020/11/28,B,10,0
2020/11/28,B,11,0
2020/11/28,B,12,0
2020/11/28,B,13,0
2020/11/28,B,14,0
2020/11/28,B,15,0
2020/11/28,B,16,0
2020/11/28,B,17,0
2020/11/28,B,18,0
2020/11/28,B,19,0
2020/11/28,B,20,0
2020/11/28,B,21,0
2020/11/28,B,22,0
2020/11/28,B,23,0
2020/11/28,B,24,0
2020/11/28,B,25,0
2020/11/28,B,26,0
2020/11/28,B,27,0
2020/11/28,B,28,0
2020/11/28,B,29,0
2020/11/28,B,30,0
2020/11/28,B,31,0
2020/11/28,B,32,0
2020/11/28,B,33,0
2020/11/28,B,34,0
2020/11/28,B,35,0
2020/11/28,B,36,0
2020/11/28,B,37,0
2020/11/28,B,38,0
2020/11/28,B,39,0
2020/11/28,B,40,0
2020/11/28,B,41,0
2020/11/28,B,42,0
2020/11/28,B,43,0
2020/11/28,B,44,0
2020/11/28,B,45,0
2020/11/28,B,46,0
2020/11/28,B,47,0
2020/11/28,B,48,0
2020/11/29,A,1,0
2020/11/29,A,2,0
2020/11/29,A,3,0
2020/11/29,A,4,0
2020/11/29,A,5,0
2020/11/29,A,6,0
2020/11/29,A,7,0
2020/11/29,A,8,0
2020/11/29,A,9,0
2020/11/29,A,10,0
2020/11/29,A,11,0
2020/11/29,A,12,0
2020/11/29,A,13,0
2020/11/29,A,14,0
2020/11/29,A,15,0
2020/11/29,A,16,0
2020/11/29,A,17,0
2020/11/29,A,18,31
2020/11/29,A,19,253
2020/11/29,A,20,400
2020/11/29,A,21,470
2020/11/29,A,22,570
2020/11/29,A,23,580
2020/11/29,A,24,514
2020/11/29,A,25,401
2020/11/29,A,26,343
2020/11/29,A,27,375
2020/11/29,A,28,433
2020/11/29,A,29,522
2020/11/29,A,30,545
2020/11/29,A,31,555
2020/11/29,A,32,542
2020/11/29,A,33,415
2020/11/29,A,34,284
2020/11/29,A,35,83
2020/11/29,A,36,10
2020/11/29,A,37,0
2020/11/29,A,38,0
2020/11/29,A,39,0
2020/11/29,A,40,0
2020/11/29,A,41,0
2020/11/29,A,42,0
2020/11/29,A,43,0
2020/11/29,A,44,0
2020/11/29,A,45,0
2020/11/29,A,46,0
2020/11/29,A,47,0
2020/11/29,A,48,0
2020/11/29,B,1,0
2020/11/29,B,2,0
2020/11/29,B,3,0
2020/11/29,B,4,0
2020/11/29,B,5,0
2020/11/29,B,6,0
2020/11/29,B,7,0
2020/11/29,B,8,0
2020/11/29,B,9,0
2020/11/29,B,10,0
2020/11/29,B,11,0
2020/11/29,B,12,0
2020/11/29,B,13,0
2020/11/29,B,14,0
2020/11/29,B,15,0
2020/11/29,B,16,0
2020/11/29,B,17,0
2020/11/29,B,18,0
2020/11/29,B,19,0
2020/11/29,B,20,0
2020/11/29,B,21,0
2020/11/29,B,22,0
2020/11/29,B,23,0
2020/11/29,B,24,0
2020/11/29,B,25,0
2020/11/29,B,26,0
2020/11/29,B,27,0
2020/11/29,B,28,0
2020/11/29,B,29,0
2020/11/29,B,30,0
2020/11/29,B,31,0
2020/11/29,B,32,0
2020/11/29,B,33,0
2020/11/29,B,34,0
2020/11/29,B,35,0
2020/11/29,B,36,0
2020/11/29,B,37,0
2020/11/29,B,38,0
2020/11/29,B,39,0
2020/11/29,B,40,0
2020/11/29,B,41,0
2020/11/29,B,42,0
2020/11/29,B,43,0
2020/11/29,B,44,0
2020/11/29,B,45,0
2020/11/29,B,46,0
2020/11/29,B,47,0
2020/11/29,B,48,0
2020/11/30,A,1,0
2020/11/30,A,2,0
2020/11/30,A,3,0
2020/11/30,A,4,0
2020/11/30,A,5,0
2020/11/30,A,6,0
2020/11/30,A,7,0
2020/11/30,A,8,0
2020/11/30,A,9,0
2020/11/30,A,10,0
2020/11/30,A,11,0
2020/11/30,A,12,0
2020/11/30,A,13,0
2020/11/30,A,14,0
2020/11/30,A,15,0
2020/11/30,A,16,0
2020/11/30,A,17,0
2020/11/30,A,18,184
2020/11/30,A,19,944
2020/11/30,A,20,1302
2020/11/30,A,21,1491
2020/11/30,A,22,1625
2020/11/30,A,23,1510
2020/11/30,A,24,1304
2020/11/30,A,25,1075
2020/11/30,A,26,1019
2020/11/30,A,27,1064
2020/11/30,A,28,1158
2020/11/30,A,29,1493
2020/11/30,A,30,1682
2020/11/30,A,31,1741
2020/11/30,A,32,1697
2020/11/30,A,33,1534
2020/11/30,A,34,1182
2020/11/30,A,35,515
2020/11/30,A,36,111
2020/11/30,A,37,0
2020/11/30,A,38,0
2020/11/30,A,39,0
2020/11/30,A,40,0
2020/11/30,A,41,0
2020/11/30,A,42,0
2020/11/30,A,43,0
2020/11/30,A,44,0
2020/11/30,A,45,0
2020/11/30,A,46,0
2020/11/30,A,47,0
2020/11/30,A,48,0
2020/11/30,B,1,0
2020/11/30,B,2,0
2020/11/30,B,3,0
2020/11/30,B,4,0
2020/11/30,B,5,0
2020/11/30,B,6,0
2020/11/30,B,7,0
2020/11/30,B,8,0
2020/11/30,B,9,0
2020/11/30,B,10,0
2020/11/30,B,11,0
2020/11/30,B,12,1
2020/11/30,B,13,5
2020/11/30,B,14,5
2020/11/30,B,15,3
2020/11/30,B,16,5
2020/11/30,B,17,15
2020/11/30,B,18,62
2020/11/30,B,19,113
2020/11/30,B,20,197
2020/11/30,B,21,241
2020/11/30,B,22,260
2020/11/30,B,23,272
2020/11/30,B,24,244
2020/11/30,B,25,154
2020/11/30,B,26,105
2020/11/30,B,27,102
2020/11/30,B,28,181
2020/11/30,B,29,244
2020/11/30,B,30,272
2020/11/30,B,31,284
2020/11/30,B,32,292
2020/11/30,B,33,302
2020/11/30,B,34,324
2020/11/30,B,35,289
2020/11/30,B,36,153
2020/11/30,B,37,52
2020/11/30,B,38,22
2020/11/30,B,39,5
2020/11/30,B,40,2
2020/11/30,B,41,1
2020/11/30,B,42,1
2020/11/30,B,43,1
2020/11/30,B,44,1
2020/11/30,B,45,1
2020/11/30,B,46,1
2020/11/30,B,47,1
2020/11/30,B,48,0
